codigo_peca,montadora,modelo,geracao,ano_inicio,ano_fim,motor
PJ-0146,Chevrolet,Prisma,1ª geração,2006,2013,1.4 8V VHCE Flexpower
AN-0164,Chevrolet,Onix,1ª geração,2012,2015,1.0 SPE4
AN-0164,Chevrolet,Onix,1ª geração,2012,2015,1.4 SPE4
AN-0164,Chevrolet,Onix,Facelift,2015,2019,1.0 SPE4
AN-0164,Chevrolet,Onix,Facelift,2015,2019,1.4 SPE4
AN-0164,Chevrolet,Prisma,2ª geração,2013,2016,1.0 SPE4
AN-0164,Chevrolet,Prisma,2ª geração,2013,2016,1.4 SPE4
AN-0164,Chevrolet,Prisma,Facelift,2016,2019,1.0 SPE4
AN-0164,Chevrolet,Prisma,Facelift,2016,2019,1.4 SPE4
AN-0164,Chevrolet,Prisma,Final,2019,2021,1.0 SPE4
AN-0164,Chevrolet,Prisma,Final,2019,2021,1.4 SPE4
AN-0164,Chevrolet,Spin,Lançamento,2012,2016,1.8 SPE4
AN-0164,Chevrolet,Spin,Facelift,2016,2019,1.8 SPE4
AN-0164,Chevrolet,Spin,Facelift,2016,2019,1.8 SPE4 Flexpower
VG-0144,Chevrolet,Onix,2ª geração,2019,2022,1.0 Turbo Family 0
VG-0144,Chevrolet,Onix,2ª geração,2019,2022,1.0 Aspirado Family 0
VG-0144,Chevrolet,Onix,Atual,2022,2023,1.0 Turbo Family 0
VG-0144,Chevrolet,Onix,Atual,2022,2023,1.0 Aspirado Family 0
JG-0148,Ford,Ka,1ª geração,1997,2000,1.0 Zetec Rocam
JG-0148,Ford,Ka,1ª geração,1997,2000,1.3 Zetec Rocam
JG-0148,Ford,Ka,Facelift,2000,2007,1.0 Zetec Rocam
JG-0148,Ford,Ka,Facelift,2000,2007,1.6 Zetec Rocam
JG-0148,Ford,Fiesta,1ª geração BR,2002,2005,1.0 Zetec Rocam
JG-0148,Ford,Fiesta,1ª geração BR,2002,2005,1.6 Zetec Rocam
JG-0148,Ford,Fiesta,2ª geração BR,2005,2012,1.0 Zetec Rocam
JG-0148,Ford,Fiesta,2ª geração BR,2005,2012,1.6 Zetec Rocam
JG-0148,Ford,EcoSport,1ª geração,2003,2007,1.6 Zetec Rocam
JG-0148,Ford,EcoSport,1ª geração,2003,2007,2.0 Zetec
JG-0148,Ford,EcoSport,Facelift,2007,2012,1.6 Zetec Rocam
JG-0148,Ford,EcoSport,Facelift,2007,2012,2.0 Duratec
IB-0166,Ford,Ka,Nova geração,2014,2017,1.0 Ti-VCT Dragon
IB-0166,Ford,Ka,Nova geração,2014,2017,1.5 Ti-VCT Dragon
IB-0166,Ford,Ka,Facelift atual,2017,2021,1.0 Ti-VCT Dragon
IB-0166,Ford,Ka,Facelift atual,2017,2021,1.5 Ti-VCT Dragon
AN-0165,Ford,Fiesta,Nova geração,2013,2017,1.6 Ti-VCT
AN-0165,Ford,Fiesta,Nova geração,2013,2017,1.0 EcoBoost
AN-0165,Ford,Fiesta,Final,2017,2019,1.6 Ti-VCT
AN-0165,Ford,Fiesta,Final,2017,2019,1.0 EcoBoost
AN-0165,Ford,EcoSport,2ª geração,2012,2017,1.6 Ti-VCT
AN-0165,Ford,EcoSport,2ª geração,2012,2017,2.0 Ti-VCT
AN-0165,Ford,EcoSport,Final,2017,2021,1.5 Ti-VCT
AN-0165,Ford,EcoSport,Final,2017,2021,2.0 Ti-VCT AWD
TT-0153,Renault,Sandero,1ª geração,2007,2011,1.0 16V Energy
TT-0153,Renault,Sandero,1ª geração,2007,2011,1.6 16V Energy
TT-0153,Renault,Sandero,Facelift,2011,2014,1.0 16V Energy
TT-0153,Renault,Sandero,Facelift,2011,2014,1.6 16V Energy
TT-0153,Renault,Logan,1ª geração,2007,2011,1.0 16V Energy
TT-0153,Renault,Logan,1ª geração,2007,2011,1.6 16V Energy
TT-0153,Renault,Logan,Facelift,2011,2013,1.0 16V Energy
TT-0153,Renault,Logan,Facelift,2011,2013,1.6 16V Energy
TT-0153,Renault,Duster,1ª geração,2011,2015,1.6 16V Energy
TT-0153,Renault,Duster,1ª geração,2011,2015,2.0 16V
PJ-0147,Renault,Sandero,2ª geração,2014,2017,1.0 12V SCe
PJ-0147,Renault,Sandero,2ª geração,2014,2017,1.6 16V Energy
PJ-0147,Renault,Sandero,Final,2017,2020,1.0 12V SCe
PJ-0147,Renault,Sandero,Final,2017,2020,1.6 16V SCe
PJ-0147,Renault,Logan,2ª geração,2013,2017,1.0 12V SCe
PJ-0147,Renault,Logan,2ª geração,2013,2017,1.6 16V Energy
PJ-0147,Renault,Logan,Final,2017,2021,1.0 12V SCe
PJ-0147,Renault,Logan,Final,2017,2021,1.6 16V SCe
PJ-0147,Renault,Duster,Facelift,2015,2019,1.6 16V SCe
PJ-0147,Renault,Duster,Facelift,2015,2019,2.0 16V
PJ-0147,Renault,Duster,2ª geração,2019,2021,1.6 16V SCe
PJ-0147,Renault,Duster,2ª geração,2019,2021,2.0 16V
PJ-0147,Renault,Duster,Atual,2021,2023,1.6 16V SCe
PJ-0147,Renault,Duster,Atual,2021,2023,2.0 16V
IB-0167,Hyundai,HB20,Lançamento,2012,2015,1.0 Kappa
IB-0167,Hyundai,HB20,Lançamento,2012,2015,1.6 Gamma
IB-0167,Hyundai,HB20,Facelift,2015,2019,1.0 Kappa
IB-0167,Hyundai,HB20,Facelift,2015,2019,1.6 Gamma
JG-0149,Hyundai,HB20,2ª geração,2019,2021,1.0 Kappa TGDI
JG-0149,Hyundai,HB20,2ª geração,2019,2021,1.6 Gamma
JG-0149,Hyundai,HB20,Atual,2021,2023,1.0 Kappa TGDI
JG-0149,Hyundai,HB20,Atual,2021,2023,1.6 Gamma
JG-0150,Toyota,Corolla,9ª geração,2003,2008,1.6 VVT-i
JG-0150,Toyota,Corolla,9ª geração,2003,2008,1.8 VVT-i
VG-0145,Toyota,Corolla,10ª geração,2008,2014,1.8 Dual VVT-i
VG-0145,Toyota,Corolla,10ª geração,2008,2014,2.0 Dual VVT-i
VG-0145,Toyota,Corolla,11ª geração,2014,2019,1.8 Dual VVT-i
VG-0145,Toyota,Corolla,11ª geração,2014,2019,2.0 Dual VVT-i
VG-0145,Toyota,Etios,Lançamento,2012,2015,1.3 Dual VVT-i
VG-0145,Toyota,Etios,Lançamento,2012,2015,1.5 Dual VVT-i
VG-0145,Toyota,Etios,Facelift,2015,2019,1.3 Dual VVT-i
VG-0145,Toyota,Etios,Facelift,2015,2019,1.5 Dual VVT-i
VG-0145,Toyota,Etios,2ª fase,2019,2021,1.5 Dual VVT-i
VG-0145,Toyota,Etios,Final,2021,2021,1.5 Dual VVT-i
IB-0168,Toyota,Corolla,12ª geração,2019,2023,2.0 Dynamic Force
IB-0168,Toyota,Corolla,12ª geração,2019,2023,1.8 Hybrid Dynamic Force
VG-0146,Honda,Civic,7ª geração,2001,2006,1.7 SOHC VTEC
AN-0166,Honda,Civic,8ª geração,2006,2011,1.8 SOHC i-VTEC
AN-0166,Honda,Civic,8ª geração,2006,2011,2.0 SOHC i-VTEC
AN-0166,Honda,Civic,9ª geração,2012,2016,1.8 SOHC i-VTEC
AN-0166,Honda,Civic,9ª geração,2012,2016,2.0 SOHC i-VTEC
AN-0166,Honda,Fit,2ª geração,2008,2014,1.4 SOHC i-VTEC
AN-0166,Honda,Fit,2ª geração,2008,2014,1.5 SOHC i-VTEC
AN-0167,Honda,Civic,10ª geração,2016,2021,2.0 Earth Dreams
AN-0167,Honda,Civic,10ª geração,2016,2021,1.5 Turbo Earth Dreams
AN-0167,Honda,Fit,3ª geração,2015,2020,1.5 Earth Dreams
AN-0167,Honda,Fit,Final,2020,2021,1.5 Earth Dreams
TT-0154,Honda,Fit,1ª geração,2003,2008,1.4 SOHC i-DSI
TT-0154,Honda,Fit,1ª geração,2003,2008,1.5 SOHC VTEC
JG-0151,Chevrolet,Spin,2ª fase,2019,2021,1.8 Family I
JG-0151,Chevrolet,Spin,Final,2021,2023,1.8 Family I
PJ-0148,Nissan,March,Lançamento,2011,2014,1.0 HR10DE
PJ-0148,Nissan,March,Lançamento,2011,2014,1.6 HR16DE
PJ-0148,Nissan,March,Facelift,2014,2017,1.0 HR10DE
PJ-0148,Nissan,March,Facelift,2014,2017,1.6 HR16DE
PJ-0148,Nissan,March,2ª fase,2017,2020,1.0 HR10DE
PJ-0148,Nissan,March,2ª fase,2017,2020,1.6 HR16DE
PJ-0148,Nissan,March,Final,2020,2022,1.6 HR16DE
PJ-0148,Nissan,Versa,Lançamento,2011,2014,1.6 HR16DE
PJ-0148,Nissan,Versa,Facelift,2014,2017,1.6 HR16DE
PJ-0148,Nissan,Versa,2ª fase,2017,2020,1.6 HR16DE
PJ-0148,Nissan,Versa,Atual,2020,2023,1.6 HR16DE
JG-0152,Peugeot,208,Lançamento,2013,2016,1.2 PureTech
JG-0152,Peugeot,208,Lançamento,2013,2016,1.6 THP
JG-0152,Peugeot,208,Facelift,2016,2019,1.2 PureTech
JG-0152,Peugeot,208,Facelift,2016,2019,1.6 THP
JG-0152,Peugeot,208,2ª fase,2019,2021,1.6 THP
JG-0152,Peugeot,208,Atual,2021,2023,1.6 THP
PJ-0149,Citroën,C3,1ª geração BR,2003,2006,1.4 TU3
PJ-0149,Citroën,C3,1ª geração BR,2003,2006,1.6 TU5
PJ-0149,Citroën,C3,2ª geração BR,2006,2012,1.4 TU3
PJ-0149,Citroën,C3,2ª geração BR,2006,2012,1.6 16V
PJ-0150,Citroën,C3,3ª geração,2012,2017,1.5 8V
PJ-0150,Citroën,C3,3ª geração,2012,2017,1.6 16V
PJ-0150,Citroën,C3,Atual,2017,2023,1.6 PureTech
IB-0169,Ford,Ka,Nova geração,2014,2017,1.0 Ti-VCT Dragon
IB-0169,Ford,Ka,Facelift atual,2017,2021,1.0 Ti-VCT Dragon
AN-0168,Chevrolet,Celta,2ª geração,2006,2011,1.4 8V VHCE Flexpower
AN-0168,Chevrolet,Celta,Final,2011,2016,1.4 8V VHCE Flexpower
AN-0168,Chevrolet,Corsa,Final,2007,2012,1.4 8V VHCE Flexpower
AN-0168,Chevrolet,Classic,Facelift 2,2010,2014,1.4 8V VHCE Flexpower
AN-0168,Chevrolet,Classic,Final,2014,2016,1.4 8V VHCE Flexpower
AN-0168,Chevrolet,Prisma,1ª geração,2006,2013,1.4 8V VHCE Flexpower
AN-0169,Peugeot,208,Lançamento,2013,2016,1.6 THP
AN-0169,Peugeot,208,Facelift,2016,2019,1.6 THP
AN-0169,Peugeot,208,2ª fase,2019,2021,1.6 THP
AN-0169,Peugeot,208,Atual,2021,2023,1.6 THP
VG-0147,Honda,Civic,8ª geração,2006,2011,1.8 SOHC i-VTEC
VG-0147,Honda,Civic,9ª geração,2012,2016,1.8 SOHC i-VTEC
IB-0170,Honda,Civic,8ª geração,2006,2011,2.0 SOHC i-VTEC
IB-0170,Honda,Civic,9ª geração,2012,2016,2.0 SOHC i-VTEC
JG-0153,Renault,Duster,1ª geração,2011,2015,2.0 16V
JG-0153,Renault,Duster,Facelift,2015,2019,2.0 16V
JG-0153,Renault,Duster,2ª geração,2019,2021,2.0 16V
JG-0153,Renault,Duster,Atual,2021,2023,2.0 16V
TT-0155,Volkswagen,Up!,Lançamento,2014,2016,1.0 12V TSI EA111
TT-0155,Volkswagen,Up!,Facelift,2016,2019,1.0 12V TSI EA111
VG-0148,Volkswagen,Polo,Novo Polo,2017,2020,1.0 12V TSI EA211
VG-0148,Volkswagen,Polo,Atual,2020,2023,1.0 12V TSI EA211
VG-0148,Volkswagen,Up!,2ª fase,2019,2021,1.0 12V TSI EA211
VG-0148,Volkswagen,Up!,Final,2021,2023,1.0 12V TSI EA211
VG-0149,Renault,Sandero,Final,2017,2020,1.6 16V SCe
VG-0149,Renault,Logan,Final,2017,2021,1.6 16V SCe
VG-0149,Renault,Duster,Facelift,2015,2019,1.6 16V SCe
VG-0149,Renault,Duster,2ª geração,2019,2021,1.6 16V SCe
VG-0149,Renault,Duster,Atual,2021,2023,1.6 16V SCe
VG-0150,Toyota,Corolla,12ª geração,2019,2023,2.0 Dynamic Force
IB-0171,Fiat,Strada,Atual,2020,2023,1.4 Firefly Turbo
AN-0170,Renault,Sandero,1ª geração,2007,2011,1.6 16V Energy
AN-0170,Renault,Sandero,Facelift,2011,2014,1.6 16V Energy
AN-0170,Renault,Sandero,2ª geração,2014,2017,1.6 16V Energy
AN-0170,Renault,Logan,1ª geração,2007,2011,1.6 16V Energy
AN-0170,Renault,Logan,Facelift,2011,2013,1.6 16V Energy
AN-0170,Renault,Logan,2ª geração,2013,2017,1.6 16V Energy
AN-0170,Renault,Duster,1ª geração,2011,2015,1.6 16V Energy
VG-0151,Fiat,Palio,3ª geração,2004,2011,1.8 8V
VG-0151,Fiat,Siena,3ª geração,2004,2012,1.8 8V
VG-0151,Fiat,Strada,2ª geração,2004,2012,1.8 8V
VG-0151,Fiat,Punto,Lançamento,2007,2009,1.8 8V
PJ-0151,Hyundai,HB20,2ª geração,2019,2021,1.0 Kappa TGDI
PJ-0151,Hyundai,HB20,Atual,2021,2023,1.0 Kappa TGDI
AN-0171,Ford,EcoSport,Final,2017,2021,2.0 Ti-VCT AWD
AN-0172,Honda,Civic,10ª geração,2016,2021,2.0 Earth Dreams
AN-0173,Honda,Fit,2ª geração,2008,2014,1.5 SOHC i-VTEC
PJ-0152,Citroën,C3,Atual,2017,2023,1.6 PureTech
PJ-0153,Ford,EcoSport,Facelift,2007,2012,2.0 Duratec
VG-0152,Ford,EcoSport,1ª geração,2003,2007,2.0 Zetec
PJ-0154,Citroën,C3,1ª geração BR,2003,2006,1.4 TU3
PJ-0154,Citroën,C3,2ª geração BR,2006,2012,1.4 TU3
IB-0172,Toyota,Etios,Lançamento,2012,2015,1.5 Dual VVT-i
IB-0172,Toyota,Etios,Facelift,2015,2019,1.5 Dual VVT-i
IB-0172,Toyota,Etios,2ª fase,2019,2021,1.5 Dual VVT-i
IB-0172,Toyota,Etios,Final,2021,2021,1.5 Dual VVT-i
IB-0173,Honda,Fit,1ª geração,2003,2008,1.4 SOHC i-DSI
JG-0154,Chevrolet,Celta,1ª geração,2000,2003,1.4 8V VHC
JG-0154,Chevrolet,Celta,Facelift,2003,2006,1.4 8V VHC
JG-0154,Chevrolet,Corsa,Facelift,2002,2007,1.4 8V VHC
JG-0154,Chevrolet,Classic,Lançamento,2003,2005,1.4 8V VHC
JG-0154,Chevrolet,Classic,Facelift 1,2005,2010,1.4 8V VHC
TT-0156,Ford,Ka,1ª geração,1997,2000,1.3 Zetec Rocam
VG-0153,Hyundai,HB20,Lançamento,2012,2015,1.6 Gamma
VG-0153,Hyundai,HB20,Facelift,2015,2019,1.6 Gamma
VG-0153,Hyundai,HB20,2ª geração,2019,2021,1.6 Gamma
VG-0153,Hyundai,HB20,Atual,2021,2023,1.6 Gamma
VG-0154,Fiat,Palio,Facelift,2001,2004,1.5 8V
VG-0154,Fiat,Uno,Mille,2004,2010,1.5 8V
VG-0154,Fiat,Siena,1ª geração,1996,2001,1.5 8V
VG-0154,Fiat,Strada,1ª geração,1998,2004,1.5 8V
TT-0157,Honda,Civic,7ª geração,2001,2006,1.7 SOHC VTEC
JG-0155,Volkswagen,Gol,G4,2006,2008,1.6 8V EA111
JG-0155,Volkswagen,Gol,G5,2008,2012,1.6 8V EA111
JG-0155,Volkswagen,Fox,1ª geração,2003,2009,1.6 8V EA111
JG-0155,Volkswagen,Voyage,1ª geração,2008,2012,1.6 8V EA111
JG-0155,Volkswagen,Saveiro,G5,2009,2013,1.6 8V EA111
JG-0155,Volkswagen,Polo,1ª geração BR,2002,2007,1.6 8V EA111
JG-0155,Volkswagen,Polo,2ª geração BR,2007,2014,1.6 8V EA111
JG-0156,Chevrolet,Corsa,1ª geração,1994,2000,1.6 8V VHC
JG-0156,Chevrolet,Corsa,2ª geração,2000,2002,1.6 8V VHC
VG-0155,Honda,Civic,10ª geração,2016,2021,2.0 Earth Dreams
TT-0158,Renault,Sandero,1ª geração,2007,2011,1.0 16V Energy
TT-0158,Renault,Sandero,Facelift,2011,2014,1.0 16V Energy
TT-0158,Renault,Logan,1ª geração,2007,2011,1.0 16V Energy
TT-0158,Renault,Logan,Facelift,2011,2013,1.0 16V Energy
JG-0157,Volkswagen,Polo,Novo Polo,2017,2020,1.0 12V TSI EA211
JG-0157,Volkswagen,Polo,Atual,2020,2023,1.0 12V TSI EA211
JG-0157,Volkswagen,Up!,2ª fase,2019,2021,1.0 12V TSI EA211
JG-0157,Volkswagen,Up!,Final,2021,2023,1.0 12V TSI EA211
TT-0159,Volkswagen,Up!,Lançamento,2014,2016,1.0 12V TSI EA111
TT-0159,Volkswagen,Up!,Facelift,2016,2019,1.0 12V TSI EA111
JG-0158,Chevrolet,Celta,1ª geração,2000,2003,1.0 8V VHC
JG-0158,Chevrolet,Celta,Facelift,2003,2006,1.0 8V VHC
JG-0158,Chevrolet,Corsa,1ª geração,1994,2000,1.0 8V VHC
JG-0158,Chevrolet,Corsa,2ª geração,2000,2002,1.0 8V VHC
JG-0158,Chevrolet,Corsa,Facelift,2002,2007,1.0 8V VHC
JG-0158,Chevrolet,Classic,Lançamento,2003,2005,1.0 8V VHC
JG-0158,Chevrolet,Classic,Facelift 1,2005,2010,1.0 8V VHC
PJ-0155,Nissan,March,Lançamento,2011,2014,1.6 HR16DE
PJ-0155,Nissan,March,Facelift,2014,2017,1.6 HR16DE
PJ-0155,Nissan,March,2ª fase,2017,2020,1.6 HR16DE
PJ-0155,Nissan,March,Final,2020,2022,1.6 HR16DE
PJ-0155,Nissan,Versa,Lançamento,2011,2014,1.6 HR16DE
PJ-0155,Nissan,Versa,Facelift,2014,2017,1.6 HR16DE
PJ-0155,Nissan,Versa,2ª fase,2017,2020,1.6 HR16DE
PJ-0155,Nissan,Versa,Atual,2020,2023,1.6 HR16DE
IB-0174,Fiat,Punto,Facelift 2,2012,2015,1.6 E.torQ
IB-0174,Fiat,Punto,Final,2015,2017,1.6 E.torQ
TT-0160,Ford,Fiesta,Nova geração,2013,2017,1.0 EcoBoost
TT-0160,Ford,Fiesta,Final,2017,2019,1.0 EcoBoost
VG-0156,Renault,Sandero,2ª geração,2014,2017,1.0 12V SCe
VG-0156,Renault,Sandero,Final,2017,2020,1.0 12V SCe
VG-0156,Renault,Logan,2ª geração,2013,2017,1.0 12V SCe
VG-0156,Renault,Logan,Final,2017,2021,1.0 12V SCe
VG-0157,Volkswagen,Gol,G4,2006,2008,1.0 8V EA111
VG-0157,Volkswagen,Gol,G5,2008,2012,1.0 8V EA111
VG-0157,Volkswagen,Fox,1ª geração,2003,2009,1.0 8V EA111
VG-0157,Volkswagen,Fox,2ª geração,2009,2014,1.0 8V EA111
VG-0157,Volkswagen,Voyage,1ª geração,2008,2012,1.0 8V EA111
VG-0158,Nissan,March,Lançamento,2011,2014,1.0 HR10DE
VG-0158,Nissan,March,Facelift,2014,2017,1.0 HR10DE
VG-0158,Nissan,March,2ª fase,2017,2020,1.0 HR10DE
VG-0159,Honda,Civic,10ª geração,2016,2021,2.0 Earth Dreams
AN-0174,Ford,Fiesta,Nova geração,2013,2017,1.6 Ti-VCT
AN-0174,Ford,Fiesta,Final,2017,2019,1.6 Ti-VCT
AN-0174,Ford,EcoSport,2ª geração,2012,2017,1.6 Ti-VCT
IB-0175,Honda,Fit,1ª geração,2003,2008,1.5 SOHC VTEC
TT-0161,Ford,Ka,Facelift,2000,2007,1.6 Zetec Rocam
TT-0161,Ford,Fiesta,1ª geração BR,2002,2005,1.6 Zetec Rocam
TT-0161,Ford,Fiesta,2ª geração BR,2005,2012,1.6 Zetec Rocam
TT-0161,Ford,EcoSport,1ª geração,2003,2007,1.6 Zetec Rocam
TT-0161,Ford,EcoSport,Facelift,2007,2012,1.6 Zetec Rocam
VG-0160,Fiat,Palio,Atual,2012,2017,1.0 Fire Evo
VG-0160,Fiat,Uno,Novo Uno 2ª,2014,2021,1.0 Fire Evo
VG-0160,Fiat,Siena,Atual,2012,2016,1.0 Fire Evo
IB-0176,Chevrolet,Celta,2ª geração,2006,2011,1.0 8V VHCE
IB-0176,Chevrolet,Celta,Final,2011,2016,1.0 8V VHCE
IB-0176,Chevrolet,Corsa,Final,2007,2012,1.0 8V VHCE
IB-0176,Chevrolet,Prisma,1ª geração,2006,2013,1.0 8V VHCE
JG-0159,Honda,Civic,10ª geração,2016,2021,1.5 Turbo Earth Dreams
TT-0162,Volkswagen,Gol,G4,2006,2008,1.6 8V EA111
TT-0162,Volkswagen,Gol,G5,2008,2012,1.6 8V EA111
TT-0162,Volkswagen,Fox,1ª geração,2003,2009,1.6 8V EA111
TT-0162,Volkswagen,Voyage,1ª geração,2008,2012,1.6 8V EA111
TT-0162,Volkswagen,Saveiro,G5,2009,2013,1.6 8V EA111
TT-0162,Volkswagen,Polo,1ª geração BR,2002,2007,1.6 8V EA111
TT-0162,Volkswagen,Polo,2ª geração BR,2007,2014,1.6 8V EA111
AN-0175,Ford,Ka,Nova geração,2014,2017,1.0 Ti-VCT Dragon
AN-0175,Ford,Ka,Facelift atual,2017,2021,1.0 Ti-VCT Dragon
TT-0163,Ford,EcoSport,Final,2017,2021,1.5 Ti-VCT
IB-0177,Volkswagen,Saveiro,G7,2016,2021,1.6 20V TSI EA211
IB-0177,Volkswagen,Saveiro,Atual,2021,2023,1.6 20V TSI EA211
TT-0164,Ford,EcoSport,Facelift,2007,2012,2.0 Duratec
JG-0160,Volkswagen,Gol,G4,2006,2008,1.0 8V EA111
JG-0160,Volkswagen,Gol,G5,2008,2012,1.0 8V EA111
JG-0160,Volkswagen,Fox,1ª geração,2003,2009,1.0 8V EA111
JG-0160,Volkswagen,Fox,2ª geração,2009,2014,1.0 8V EA111
JG-0160,Volkswagen,Voyage,1ª geração,2008,2012,1.0 8V EA111
PJ-0156,Fiat,Mobi,Facelift 2,2020,2022,1.0 Firefly Turbo
PJ-0156,Fiat,Mobi,Atual,2022,2023,1.0 Firefly Turbo
AN-0176,Fiat,Palio,3ª geração,2004,2011,1.8 8V
AN-0176,Fiat,Siena,3ª geração,2004,2012,1.8 8V
AN-0176,Fiat,Strada,2ª geração,2004,2012,1.8 8V
AN-0176,Fiat,Punto,Lançamento,2007,2009,1.8 8V
AN-0177,Volkswagen,Polo,2ª geração BR,2007,2014,2.0 8V EA111
AN-0178,Fiat,Palio,3ª geração,2004,2011,1.4 8V Fire
AN-0178,Fiat,Uno,Novo Uno 1ª,2010,2014,1.4 8V Fire
AN-0178,Fiat,Siena,2ª geração,2001,2004,1.4 8V Fire
AN-0178,Fiat,Siena,3ª geração,2004,2012,1.4 8V Fire
AN-0178,Fiat,Strada,2ª geração,2004,2012,1.4 8V Fire
AN-0178,Fiat,Punto,Lançamento,2007,2009,1.4 8V Fire
AN-0178,Fiat,Punto,Facelift 1,2009,2012,1.4 8V Fire
AN-0179,Honda,Fit,2ª geração,2008,2014,1.4 SOHC i-VTEC
IB-0178,Renault,Sandero,2ª geração,2014,2017,1.0 12V SCe
IB-0178,Renault,Sandero,Final,2017,2020,1.0 12V SCe
IB-0178,Renault,Logan,2ª geração,2013,2017,1.0 12V SCe
IB-0178,Renault,Logan,Final,2017,2021,1.0 12V SCe
TT-0165,Citroën,C3,Atual,2017,2023,1.6 PureTech
AN-0180,Volkswagen,Gol,G6,2012,2016,1.6 16V MSI EA111
AN-0180,Volkswagen,Fox,Facelift,2014,2017,1.6 16V MSI EA111
AN-0180,Volkswagen,Voyage,2ª geração,2012,2016,1.6 16V MSI EA111
AN-0180,Volkswagen,Voyage,Facelift,2016,2019,1.6 16V MSI EA111
AN-0180,Volkswagen,Saveiro,G6,2013,2016,1.6 16V MSI EA111
PJ-0157,Ford,Fiesta,Nova geração,2013,2017,1.0 EcoBoost
PJ-0157,Ford,Fiesta,Final,2017,2019,1.0 EcoBoost
AN-0181,Fiat,Palio,Facelift,2001,2004,1.5 8V
AN-0181,Fiat,Uno,Mille,2004,2010,1.5 8V
AN-0181,Fiat,Siena,1ª geração,1996,2001,1.5 8V
AN-0181,Fiat,Strada,1ª geração,1998,2004,1.5 8V
IB-0179,Chevrolet,Onix,1ª geração,2012,2015,1.0 SPE4
IB-0179,Chevrolet,Onix,Facelift,2015,2019,1.0 SPE4
IB-0179,Chevrolet,Prisma,2ª geração,2013,2016,1.0 SPE4
IB-0179,Chevrolet,Prisma,Facelift,2016,2019,1.0 SPE4
IB-0179,Chevrolet,Prisma,Final,2019,2021,1.0 SPE4
AN-0182,Honda,Fit,2ª geração,2008,2014,1.4 SOHC i-VTEC
VG-0161,Volkswagen,Gol,G4,2006,2008,1.0 8V EA111
VG-0161,Volkswagen,Gol,G5,2008,2012,1.0 8V EA111
VG-0161,Volkswagen,Fox,1ª geração,2003,2009,1.0 8V EA111
VG-0161,Volkswagen,Fox,2ª geração,2009,2014,1.0 8V EA111
VG-0161,Volkswagen,Voyage,1ª geração,2008,2012,1.0 8V EA111
AN-0183,Honda,Civic,7ª geração,2001,2006,1.7 SOHC VTEC
JG-0161,Chevrolet,Celta,2ª geração,2006,2011,1.0 8V VHCE
JG-0161,Chevrolet,Celta,Final,2011,2016,1.0 8V VHCE
JG-0161,Chevrolet,Corsa,Final,2007,2012,1.0 8V VHCE
JG-0161,Chevrolet,Prisma,1ª geração,2006,2013,1.0 8V VHCE
JG-0162,Honda,Civic,10ª geração,2016,2021,1.5 Turbo Earth Dreams
IB-0180,Toyota,Corolla,10ª geração,2008,2014,2.0 Dual VVT-i
IB-0180,Toyota,Corolla,11ª geração,2014,2019,2.0 Dual VVT-i
VG-0162,Chevrolet,Corsa,Facelift,2002,2007,1.8 8V
AN-0184,Volkswagen,Polo,Novo Polo,2017,2020,1.0 12V TSI EA211
AN-0184,Volkswagen,Polo,Atual,2020,2023,1.0 12V TSI EA211
AN-0184,Volkswagen,Up!,2ª fase,2019,2021,1.0 12V TSI EA211
AN-0184,Volkswagen,Up!,Final,2021,2023,1.0 12V TSI EA211
TT-0166,Toyota,Corolla,10ª geração,2008,2014,1.8 Dual VVT-i
TT-0166,Toyota,Corolla,11ª geração,2014,2019,1.8 Dual VVT-i
IB-0181,Citroën,C3,2ª geração BR,2006,2012,1.6 16V
IB-0181,Citroën,C3,3ª geração,2012,2017,1.6 16V
JG-0163,Renault,Sandero,Final,2017,2020,1.6 16V SCe
JG-0163,Renault,Logan,Final,2017,2021,1.6 16V SCe
JG-0163,Renault,Duster,Facelift,2015,2019,1.6 16V SCe
JG-0163,Renault,Duster,2ª geração,2019,2021,1.6 16V SCe
JG-0163,Renault,Duster,Atual,2021,2023,1.6 16V SCe
AN-0185,Honda,Civic,8ª geração,2006,2011,2.0 SOHC i-VTEC
AN-0185,Honda,Civic,9ª geração,2012,2016,2.0 SOHC i-VTEC
PJ-0158,Nissan,March,Lançamento,2011,2014,1.0 HR10DE
PJ-0158,Nissan,March,Facelift,2014,2017,1.0 HR10DE
PJ-0158,Nissan,March,2ª fase,2017,2020,1.0 HR10DE
JG-0164,Volkswagen,Saveiro,G7,2016,2021,1.6 20V TSI EA211
JG-0164,Volkswagen,Saveiro,Atual,2021,2023,1.6 20V TSI EA211
JG-0165,Fiat,Strada,3ª geração,2013,2020,1.8 E.torQ
JG-0165,Fiat,Punto,Facelift 1,2009,2012,1.8 E.torQ
PJ-0159,Volkswagen,Gol,G4,2006,2008,1.0 8V EA111
PJ-0159,Volkswagen,Gol,G4,2006,2008,1.6 8V EA111
PJ-0159,Volkswagen,Gol,G5,2008,2012,1.0 8V EA111
PJ-0159,Volkswagen,Gol,G5,2008,2012,1.6 8V EA111
PJ-0159,Volkswagen,Gol,G5,2008,2012,1.6 16V EA111
PJ-0159,Volkswagen,Gol,G6,2012,2016,1.0 12V MPI EA111
PJ-0159,Volkswagen,Gol,G6,2012,2016,1.6 16V MSI EA111
